Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,62.0,6.0071,0.875,1.056,4.9407
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,42,76.0,6.8886,0.8579,1.1774,5.4288
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,123,28.0,6.5,0.8721,1.0279,5.4356
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,16.0,6.7725,0.8527,1.0306,5.5807
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.6, 0.1]",2025,73.0,6.042,0.864,1.0368,4.314
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.1, 0.5]",2025,149.0,6.4659,0.8565,1.1092,4.8312
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,123,28.0,6.5234,0.8744,1.0085,5.507
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.4, 0.5]",123,144.0,6.3339,0.8388,1.0005,4.9497
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,2025,53.0,6.027,0.8585,1.0499,4.3955
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.7, 0.2]",123,84.0,5.4486,0.8625,1.0215,4.4493
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.1, 0.7]",123,20.0,6.5592,0.8709,1.0238,5.4044
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,123,77.0,6.4871,0.8756,1.0511,5.3789
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.2, 0.6]",2025,117.0,6.8681,0.8119,1.1999,4.9074
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.3, 0.3]",2025,38.0,6.5035,0.8721,1.0116,4.9008
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.3, 0.6]",2025,81.0,5.7347,0.8652,0.9745,4.0869
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,42.0,6.792,0.8704,1.0182,5.2639
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.6, 0.3]",2025,138.0,6.4846,0.8553,0.9637,4.8715
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.4, 0.1]",42,55.0,6.1822,0.8483,1.1706,5.1666
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.6, 0.2]",123,82.0,5.514,0.8547,1.0677,4.3949
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,34.0,7.024,0.8637,1.0188,5.3525
LSTM,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,38.0,6.3029,0.8819,1.0087,5.0467
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.5, 0.4]",42,22.0,6.7278,0.8585,1.1654,5.4875
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.6, 0.1]",42,23.0,6.8784,0.8596,1.1236,5.5611
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.5, 0.1]",123,44.0,6.555,0.8611,1.0362,5.424
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,42,69.0,6.4445,0.8446,1.0994,4.7928
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.5, 0.3]",2025,136.0,6.4076,0.8663,0.976,4.8649
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,42,48.0,6.0871,0.8608,1.138,4.8619
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.7, 0.2, 0.1]",123,40.0,6.519,0.8744,1.0806,5.3426
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,2025,23.0,6.8922,0.8721,1.023,5.1001
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.5, 0.2]",42,76.0,6.3749,0.8637,1.1485,5.3817
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,123,142.0,6.3466,0.8681,1.0316,4.9974
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,42,121.0,6.5824,0.859,1.1372,5.2395
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.6, 0.1, 0.3]",2025,150.0,6.3947,0.8709,1.0025,4.8017
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.1, 0.7]",2025,58.0,5.8837,0.875,1.0242,4.3518
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.6, 0.3]",42,12.0,7.0383,0.8527,1.1407,5.8912
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,45.0,6.1364,0.8709,1.0369,4.9678
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.3, 0.4]",42,66.0,5.7071,0.855,1.121,4.6199
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,2025,29.0,6.7801,0.8733,1.0127,5.0726
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.6, 0.3]",123,81.0,5.5381,0.8681,1.007,4.464
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.1, 0.4]",2025,78.0,6.3199,0.859,1.0207,4.8016
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.3, 0.6]",42,164.0,6.4943,0.8367,1.1544,5.0671
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,40.0,6.2029,0.8596,1.0051,4.6133
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,84.0,6.9817,0.8675,0.978,5.3256
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.4, 0.4, 0.2]",123,76.0,5.4951,0.864,1.0343,4.4682
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.1, 0.6]",2025,149.0,6.5909,0.8438,1.1885,4.7971
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,42,76.0,6.8765,0.8608,1.1666,5.4721
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.4, 0.5]",42,17.0,6.8517,0.8579,1.1543,5.5218
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.4, 0.2]",2025,28.0,6.6947,0.8515,1.0276,5.0983
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.1, 0.6]",2025,38.0,6.063,0.8738,0.9956,4.5319
LSTM,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,55.0,5.5989,0.8733,1.0171,4.7528
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.6, 0.3, 0.1]",123,173.0,6.1885,0.8767,1.0069,4.9088
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.7, 0.2, 0.1]",2025,16.0,6.8773,0.8715,1.0123,5.3173
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.5, 0.2]",123,144.0,6.2207,0.8704,0.9881,5.028
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.3, 0.1]",2025,34.0,6.9365,0.8637,1.0018,5.2226
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,79.0,6.7542,0.8686,1.0135,5.5548
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.3, 0.3]",123,138.0,6.2925,0.875,0.9991,5.0575
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.7, 0.1]",2025,67.0,6.0679,0.8715,1.0733,4.3518
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.4, 0.4]",42,75.0,5.7934,0.8596,1.0855,4.5392
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.3, 0.2]",2025,43.0,6.5033,0.8704,1.023,4.9908
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,2025,64.0,5.8829,0.8619,1.0407,4.2936
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,123,58.0,6.7852,0.8669,1.032,5.6786
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,14.0,6.9889,0.8423,1.1565,5.7301
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.2, 0.3]",2025,150.0,6.3461,0.8686,0.984,4.801
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,8.0,6.803,0.8594,1.0655,5.5926
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.1, 0.4]",2025,53.0,5.927,0.8648,1.0072,4.3228
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,2025,196.0,6.261,0.8698,0.9657,4.6996
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.4, 0.1]",123,45.0,6.5545,0.8681,1.0172,5.4031
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.4, 0.2, 0.4]",123,89.0,5.3703,0.8582,0.977,4.5544
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.5, 0.1]",123,89.0,6.6514,0.8715,1.0248,5.3183
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.7, 0.2]",2025,23.0,6.7345,0.8715,1.0103,5.0954
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,2025,16.0,6.9608,0.8698,1.015,5.1796
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.4, 0.4]",123,195.0,5.8953,0.8605,0.9931,4.8354
LSTM,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,34.0,6.1291,0.8663,1.0745,4.7417
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.4, 0.1]",2025,38.0,6.7667,0.8738,1.0391,5.2955
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,76.0,5.2502,0.8657,1.0086,4.4449
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.3, 0.6]",2025,199.0,6.4075,0.8472,1.0201,4.6502
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,2025,96.0,6.6158,0.86,1.0069,5.049
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,2025,111.0,6.5302,0.8605,0.9884,4.956
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.8, 0.1]",42,100.0,6.7948,0.8614,1.1351,5.4093
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.4, 0.4]",42,23.0,6.6956,0.8614,1.1528,5.4783
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,123,8.0,6.7915,0.8704,1.0276,5.6565
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,123,67.0,5.5671,0.8675,1.038,4.535
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,123,28.0,6.6817,0.8698,1.0258,5.4224
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,42,49.0,6.3431,0.8576,1.1497,5.197
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.2, 0.6]",42,132.0,6.7005,0.8442,1.2604,5.1463
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,42,76.0,6.8852,0.8579,1.1814,5.4166
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,42,107.0,6.7177,0.8585,1.1375,5.4401
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.8, 0.1, 0.1]",123,144.0,6.3136,0.8727,0.9987,5.0203
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.6, 0.2]",123,162.0,6.0481,0.8643,0.993,4.9078
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.3, 0.2]",2025,96.0,6.6424,0.8657,0.975,5.0521
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.6, 0.2, 0.2]",123,82.0,6.5614,0.8698,1.0174,5.2995
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,115.0,6.3978,0.864,0.9973,5.1353
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.8, 0.1, 0.1]",2025,97.0,6.7348,0.8704,0.9908,5.135
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,150.0,6.3936,0.8567,1.1434,5.2208
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.2, 0.7]",42,164.0,6.647,0.8194,1.2459,5.0327
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.7, 0.2]",42,107.0,6.5942,0.8535,1.1471,5.3087
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,43.0,6.1371,0.8628,1.0828,5.1069
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,123,13.0,6.6566,0.864,1.0337,5.558
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,42,92.0,5.7592,0.8512,1.1043,4.5166
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,42,17.0,7.0801,0.864,1.1921,5.9237
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.2, 0.4]",123,196.0,6.0465,0.8756,1.003,4.9199
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.4, 0.3]",123,68.0,5.5293,0.8727,0.9905,4.4783
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.7, 0.2, 0.1]",42,76.0,6.897,0.855,1.1472,5.5439
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,31.0,6.6763,0.8692,1.0,5.4317
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.2, 0.7]",123,73.0,5.4819,0.8652,0.9671,4.433
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.8, 0.1, 0.1]",42,76.0,6.9216,0.8556,1.1584,5.5562
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.1, 0.6]",123,55.0,6.185,0.8698,1.115,4.9707
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.6, 0.3]",123,105.0,6.4361,0.8507,1.011,5.0889
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,22.0,6.6962,0.8738,1.0091,5.5909
LSTM,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,167.0,6.3181,0.8646,0.9642,4.806
LSTM,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,164.0,6.3687,0.8643,1.1586,5.2087
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.5, 0.4]",123,40.0,5.7911,0.8756,1.0549,4.8176
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,42.0,6.8953,0.866,1.1705,5.6139
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.4, 0.3]",2025,67.0,5.8987,0.875,1.0243,4.1388
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.2, 0.3]",2025,67.0,5.8705,0.8704,1.0281,4.1869
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.6, 0.2, 0.2]",2025,111.0,6.5846,0.8738,0.97,5.0345
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.4, 0.4]",123,79.0,5.5328,0.8727,0.958,4.4643
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,155.0,6.2275,0.8738,0.9929,5.0281
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.3, 0.2]",123,68.0,5.5504,0.8628,1.0004,4.6135
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.1, 0.6]",42,25.0,6.6929,0.8654,1.1764,5.5409
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.6, 0.2]",2025,66.0,5.9816,0.8681,1.0446,4.2475
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.3, 0.4]",123,69.0,6.1532,0.8617,1.0244,4.9699
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.3, 0.5]",2025,138.0,6.5093,0.8542,1.0134,4.8704
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,58.0,6.8932,0.8704,1.0238,5.7715
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,58.0,5.5576,0.8634,1.0068,4.6567
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,2025,49.0,6.3193,0.8576,1.0284,4.631
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.1, 0.6]",2025,27.0,6.6767,0.8709,1.0358,5.0508
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.2, 0.7]",2025,199.0,6.6486,0.8096,1.169,4.6557
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,18.0,6.9293,0.8669,1.0433,5.3231
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.7, 0.1, 0.2]",42,70.0,5.9661,0.8469,1.0902,4.7852
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.3, 0.5]",42,23.0,6.6066,0.8608,1.1811,5.5062
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,2025,126.0,6.5401,0.8738,0.9669,4.9544
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.1, 0.3]",42,16.0,6.8705,0.8402,1.1748,5.6543
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.2, 0.5]",123,40.0,6.3467,0.8715,1.0044,5.1157
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.2, 0.6]",2025,39.0,6.5755,0.8669,1.0094,4.9047
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,2025,16.0,7.1599,0.8698,1.0116,5.3946
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.7, 0.2]",123,20.0,6.6585,0.8704,1.0173,5.4716
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.7, 0.1, 0.2]",123,40.0,5.8639,0.8762,1.0131,4.866
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.1, 0.4]",123,38.0,6.3379,0.8715,1.0088,5.1734
LSTM,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,41.0,5.9702,0.8648,1.1519,4.8735
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.2, 0.7]",123,150.0,6.5452,0.8148,1.084,4.9532
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.5, 0.3]",123,100.0,5.392,0.8594,1.008,4.4152
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.7, 0.2]",2025,68.0,6.9012,0.8411,0.9849,5.2549
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.7, 0.1, 0.2]",42,76.0,6.9364,0.8567,1.1901,5.5084
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,123,46.0,6.5455,0.8727,1.0295,5.448
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,2025,67.0,6.9212,0.8721,0.9859,5.3136
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.3, 0.1]",123,38.0,6.461,0.8738,1.0279,5.434
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.5, 0.4]",123,40.0,6.3493,0.8715,1.0683,5.3369
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.4, 0.4, 0.2]",42,67.0,5.8414,0.8562,1.1243,4.677
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.6, 0.2, 0.2]",42,114.0,6.6356,0.8619,1.1502,5.3102
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.2, 0.4]",42,38.0,6.5636,0.8579,1.2018,5.3776
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.5, 0.3]",42,29.0,6.2642,0.8538,1.1478,5.1906
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,42,76.0,6.9036,0.8562,1.1754,5.4358
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.5, 0.3]",42,116.0,6.5467,0.857,1.1464,5.2534
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,123,40.0,5.8733,0.8721,1.035,4.8154
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.2, 0.7]",2025,75.0,6.4027,0.8709,1.0175,4.7697
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.6, 0.3, 0.1]",123,55.0,5.7572,0.8582,1.0338,4.6447
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,68.0,5.9476,0.8614,0.9996,4.8281
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.4, 0.4]",2025,40.0,6.5507,0.8573,1.021,4.8143
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.8, 0.1, 0.1]",42,55.0,6.1643,0.8469,1.0876,4.8584
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.2, 0.4]",123,73.0,6.0782,0.8704,1.0545,5.0336
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.7, 0.1, 0.2]",2025,36.0,6.1881,0.8715,1.0159,4.7072
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,40.0,6.4141,0.8733,1.025,5.2486
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.1, 0.3]",2025,34.0,6.5707,0.8567,1.0395,5.1239
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.5, 0.3]",2025,72.0,5.755,0.8652,0.9803,4.0576
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.3, 0.2]",42,67.0,6.9973,0.8608,1.1648,5.549
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.6, 0.2, 0.2]",2025,53.0,5.9868,0.8579,1.0883,4.3567
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,31.0,6.4947,0.8704,1.0442,4.9553
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.6, 0.3, 0.1]",42,41.0,6.3576,0.8544,1.1187,5.1571
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,42,74.0,6.9494,0.8614,1.1459,5.5383
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,81.0,6.9041,0.8646,0.9955,5.3082
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.8, 0.1]",123,118.0,6.5152,0.8544,1.0457,5.2233
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,123,69.0,6.6625,0.8727,1.0153,5.4933
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.1, 0.8]",42,59.0,5.9135,0.8614,1.1045,4.611
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,39.0,6.5326,0.8608,1.1719,5.3183
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.5, 0.3]",42,12.0,6.8789,0.859,1.1512,5.821
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.2, 0.6]",123,58.0,6.0558,0.8744,1.0276,5.1405
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.2, 0.3]",123,40.0,6.3938,0.8773,1.0474,5.4762
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.1, 0.8]",2025,95.0,5.6867,0.8709,1.0506,4.0158
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,123,21.0,6.6315,0.8756,1.0621,5.6871
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.4, 0.2]",42,107.0,6.6223,0.8608,1.1345,5.3328
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.1, 0.5]",123,181.0,6.0703,0.8634,1.0168,4.939
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,150.0,6.4375,0.8657,0.9705,4.8886
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,123,82.0,5.5226,0.8571,0.9881,4.6028
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,42,76.0,6.8771,0.8631,1.1776,5.4229
LSTM,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.4, 0.5]",123,60.0,6.1329,0.8686,1.0149,4.9594
