Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,DWA,"('next_time', 'remaining_time')",0.0001,None,2025,113.0,30.6493,,2.1247,24.9504
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,1.5,2025,20.0,33.9733,,2.1486,28.5452
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,1.5,2025,148.0,30.1711,,2.0989,24.3242
CNN,GLS,"('next_time', 'remaining_time')",0.01,None,42,12.0,31.6852,,1.9006,29.7972
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,10.0,2025,93.0,28.0143,,2.091,23.0012
CNN,GradDrop,"('next_time', 'remaining_time')",0.001,None,42,111.0,26.4505,,1.8669,25.4534
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,1.5,123,121.0,28.7699,,2.0389,25.186
CNN,GLS,"('next_time', 'remaining_time')",0.001,None,123,15.0,30.3386,,1.925,27.3156
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,3.0,42,1.0,32.2385,,1.8991,30.1684
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,1.5,42,5.0,31.6745,,1.8978,29.7786
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,3.0,42,56.0,28.1909,,1.857,26.6679
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,1.0,2025,9.0,38.6777,,3.1499,32.4659
CNN,GradDrop,"('next_time', 'remaining_time')",0.01,None,2025,9.0,38.6777,,3.1499,32.4659
CNN,IMTL,"('next_time', 'remaining_time')",0.0001,None,42,108.0,29.1512,,1.7642,27.3208
CNN,EW,"('next_time', 'remaining_time')",0.0001,None,123,73.0,29.2841,,2.043,26.1195
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.9,42,12.0,36.8151,,2.9033,33.8861
CNN,UW,"('next_time', 'remaining_time')",0.0001,None,123,53.0,29.7946,,2.036,26.7126
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,20.0,123,59.0,27.1714,,2.0408,24.0291
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,1.0,2025,106.0,30.9347,,2.0425,25.3309
CNN,RLW,"('next_time', 'remaining_time')",0.001,None,42,84.0,27.1999,,1.9071,25.4673
CNN,UW,"('next_time', 'remaining_time')",0.0001,None,42,107.0,28.7846,,1.8707,26.9115
CNN,UW_O,"('next_time', 'remaining_time')",0.0001,None,2025,55.0,32.2621,,2.0901,26.6605
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,10.0,42,102.0,28.7244,,1.8744,26.9413
CNN,DWA,"('next_time', 'remaining_time')",0.0001,None,42,42.0,29.9586,,1.8812,28.0314
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.7,123,11.0,31.4049,,2.0427,28.4278
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.9,123,121.0,28.6393,,1.8627,25.5487
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,15.0,123,1.0,36.065,,2.6526,32.822
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,2.0,123,60.0,27.2302,,2.0447,23.9195
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.5,2025,2.0,38.4568,,2.9903,32.2074
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,7.0,123,98.0,26.4123,,2.0101,23.2747
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,0.5,123,37.0,29.5737,,1.9789,26.2418
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,0.5,42,20.0,30.1997,,1.8474,28.3529
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,1.0,42,142.0,28.8041,,1.8559,26.8979
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.7,2025,46.0,30.7045,,1.9331,25.2774
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,0.5,123,72.0,29.4053,,2.0203,26.1754
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.1,2025,16.0,33.7027,,2.1563,28.297
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,3.0,123,115.0,28.8674,,2.0341,25.3804
CNN,UW_O,"('next_time', 'remaining_time')",0.01,None,42,2.0,31.8776,,1.9057,29.922
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.9,123,79.0,28.1984,,1.8341,25.2163
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,1.0,123,95.0,29.2723,,2.0278,26.1595
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,1.0,42,54.0,29.7976,,1.8688,28.0112
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,20.0,2025,4.0,33.8252,,2.1471,28.4621
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,10.0,123,106.0,28.8216,,2.0396,25.3793
CNN,IMTL,"('next_time', 'remaining_time')",0.0001,None,123,77.0,29.1415,,1.9094,25.9913
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,1.0,123,13.0,31.8504,,2.0614,29.0783
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.5,42,89.0,29.2114,,1.8805,27.2685
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,20.0,42,126.0,28.4058,,1.8732,26.78
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.0,2025,43.0,32.2519,,2.0067,26.9084
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,20.0,2025,81.0,31.1685,,2.1294,25.4837
CNN,PCGrad,"('next_time', 'remaining_time')",0.01,None,123,11.0,31.4033,,2.0497,28.4299
CNN,UW_O,"('next_time', 'remaining_time')",0.0001,None,42,42.0,30.1916,,1.8468,28.3065
CNN,GLS,"('next_time', 'remaining_time')",0.01,None,123,1.0,31.6948,,2.0578,28.8953
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.7,2025,5.0,33.8428,,2.1505,28.5432
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.3,2025,53.0,31.4474,,1.8643,26.0579
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,0.5,123,2.0,35.6375,,2.2146,32.8211
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,0.5,2025,28.0,32.4601,,2.1013,27.2009
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,7.0,42,93.0,26.7693,,1.83,25.7561
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,15.0,2025,85.0,28.1909,,2.1041,23.1534
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.7,42,42.0,29.9939,,1.8472,28.2855
CNN,UW,"('next_time', 'remaining_time')",0.001,None,123,49.0,28.5677,,2.0285,25.0738
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,10.0,42,113.0,26.3562,,1.8948,24.7879
CNN,PCGrad,"('next_time', 'remaining_time')",0.01,None,2025,3.0,34.5878,,2.1557,29.3026
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,10.0,2025,91.0,30.987,,2.1274,25.4492
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.5,2025,88.0,30.9492,,1.9046,25.4847
CNN,UW,"('next_time', 'remaining_time')",0.01,None,2025,9.0,37.712,,2.1936,32.4659
CNN,GradDrop,"('next_time', 'remaining_time')",0.0001,None,123,69.0,29.3007,,2.0458,26.1232
CNN,RLW,"('next_time', 'remaining_time')",0.01,None,123,11.0,36.447,,3.0594,32.822
CNN,EW,"('next_time', 'remaining_time')",0.001,None,42,58.0,27.166,,1.8281,25.7473
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,5.0,123,107.0,28.8493,,2.0387,25.5094
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,2.0,123,32.0,30.1366,,2.0418,26.9263
CNN,EW,"('next_time', 'remaining_time')",0.001,None,123,46.0,27.5063,,1.9955,24.8297
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.3,123,1.0,31.7587,,2.0729,28.922
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.9,2025,4.0,34.0097,,2.1449,28.7664
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,1.0,123,79.0,29.3203,,2.0212,26.1584
CNN,GLS,"('next_time', 'remaining_time')",0.0001,None,2025,42.0,32.3494,,2.0977,26.7904
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,15.0,42,59.0,27.0804,,1.8561,25.5993
CNN,DWA,"('next_time', 'remaining_time')",0.01,None,42,6.0,31.6599,,1.8972,29.7598
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.1,42,50.0,29.7358,,1.8663,27.9657
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,7.0,42,50.0,29.874,,1.8801,28.0342
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,5.0,123,69.0,26.7773,,2.0165,23.5955
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,1.0,2025,61.0,30.7212,,2.0647,25.3428
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.9,42,65.0,28.2866,,1.766,26.6502
CNN,UW_O,"('next_time', 'remaining_time')",0.01,None,2025,14.0,33.4478,,2.1445,28.0888
CNN,IMTL,"('next_time', 'remaining_time')",0.001,None,42,59.0,28.7201,,1.9435,27.1542
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,5.0,2025,1.0,37.1653,,3.1384,30.8958
CNN,PCGrad,"('next_time', 'remaining_time')",0.001,None,2025,123.0,28.0024,,1.9553,22.9751
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.9,123,13.0,31.424,,2.057,28.4081
CNN,DWA,"('next_time', 'remaining_time')",0.01,None,123,1.0,35.6895,,2.3059,32.7976
CNN,UW,"('next_time', 'remaining_time')",0.001,None,2025,3.0,34.0492,,2.1515,28.8779
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.0001,None,42,119.0,28.2198,,1.8825,26.6489
CNN,UW,"('next_time', 'remaining_time')",0.01,None,123,2.0,35.6371,,2.2258,32.8215
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.0001,None,123,134.0,28.3834,,2.0346,24.87
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.1,123,94.0,26.5425,,1.9305,23.0841
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,20.0,123,13.0,31.3961,,2.0578,28.3322
CNN,RLW,"('next_time', 'remaining_time')",0.001,None,2025,122.0,28.7273,,2.0842,23.591
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,0.5,2025,114.0,31.0196,,1.9773,25.5974
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,3.0,2025,175.0,29.8326,,2.0592,24.1758
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.7,123,54.0,28.4184,,1.927,25.7561
CNN,DWA,"('next_time', 'remaining_time')",0.001,None,2025,105.0,28.4668,,2.0699,23.1246
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.1,42,2.0,32.096,,1.9002,30.1508
CNN,RLW,"('next_time', 'remaining_time')",0.0001,None,42,102.0,28.9772,,1.877,27.1519
CNN,GradDrop,"('next_time', 'remaining_time')",0.001,None,123,88.0,26.785,,2.0044,23.9239
CNN,UW,"('next_time', 'remaining_time')",0.01,None,42,12.0,36.8151,,2.9033,33.8861
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.5,123,35.0,28.2386,,2.0392,25.0201
CNN,DWA,"('next_time', 'remaining_time')",0.001,None,42,87.0,26.395,,1.8564,25.164
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,1.0,123,92.0,28.0678,,1.9787,24.919
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.3,123,39.0,29.8919,,2.0173,26.9984
CNN,DWA,"('next_time', 'remaining_time')",0.01,None,2025,35.0,33.6598,,2.1389,28.2417
CNN,DWA,"('next_time', 'remaining_time')",0.001,None,123,87.0,26.9524,,2.3807,23.5056
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.1,2025,54.0,31.8473,,2.1164,26.2462
CNN,PCGrad,"('next_time', 'remaining_time')",0.0001,None,2025,141.0,30.2018,,2.0714,24.6905
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,5.0,2025,141.0,30.3369,,2.1105,24.5846
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.5,123,136.0,28.6627,,1.8726,25.3068
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,2.0,42,27.0,30.4576,,1.8865,28.4706
CNN,IMTL,"('next_time', 'remaining_time')",0.001,None,2025,77.0,30.6502,,2.0033,24.8541
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.7,123,101.0,28.8675,,1.8832,25.752
CNN,IMTL,"('next_time', 'remaining_time')",0.001,None,123,38.0,29.0937,,1.9459,26.4027
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,10.0,42,12.0,36.8151,,2.9033,33.8861
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,3.0,42,59.0,29.6577,,1.8738,27.8396
CNN,GradDrop,"('next_time', 'remaining_time')",0.001,None,2025,42.0,30.5293,,2.1764,25.1165
CNN,EW,"('next_time', 'remaining_time')",0.01,None,123,1.0,35.6895,,2.3059,32.7976
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,5.0,2025,33.0,31.7425,,2.1107,26.2304
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,3.0,2025,112.0,28.2695,,1.9962,23.242
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.5,2025,78.0,29.2889,,1.9167,23.9167
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,20.0,123,108.0,28.9562,,2.0391,25.4854
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.5,42,36.0,28.3473,,1.8689,26.5284
CNN,IMTL,"('next_time', 'remaining_time')",0.01,None,2025,9.0,33.6506,,2.1381,28.246
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,3.0,123,80.0,26.9905,,2.0228,23.7286
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,2.0,2025,9.0,33.9633,,2.1518,28.7536
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.9,2025,88.0,31.1352,,1.8818,25.7719
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.5,42,78.0,27.298,,1.7356,25.8997
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.1,42,80.0,26.2764,,1.7658,25.3573
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,5.0,42,110.0,25.9708,,1.7939,24.4569
CNN,EW,"('next_time', 'remaining_time')",0.01,None,42,8.0,31.6148,,1.8961,29.7698
CNN,RLW,"('next_time', 'remaining_time')",0.001,None,123,42.0,27.9179,,2.039,24.744
CNN,PCGrad,"('next_time', 'remaining_time')",0.001,None,123,75.0,27.7648,,1.9853,24.9171
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.3,2025,11.0,33.9357,,2.1474,28.7368
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.001,None,42,16.0,30.2297,,1.9054,28.4506
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,0.5,42,8.0,31.6252,,1.8862,29.7756
CNN,EW,"('next_time', 'remaining_time')",0.0001,None,42,126.0,28.1986,,1.8744,26.7128
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.3,2025,88.0,30.8596,,2.0016,25.3919
CNN,PCGrad,"('next_time', 'remaining_time')",0.0001,None,123,69.0,29.4435,,2.0339,26.3058
CNN,UW,"('next_time', 'remaining_time')",0.0001,None,2025,141.0,30.2198,,2.0667,24.6726
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,2.0,2025,78.0,29.1269,,2.1268,23.7202
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,7.0,123,11.0,36.447,,3.0594,32.822
CNN,RLW,"('next_time', 'remaining_time')",0.01,None,42,12.0,32.1804,,1.9048,30.2913
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.5,123,41.0,29.4312,,1.9245,26.286
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,0.5,42,42.0,30.0871,,1.8742,28.1548
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.9,2025,29.0,31.352,,1.9448,25.9747
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.5,2025,73.0,31.0959,,2.097,25.599
CNN,GradDrop,"('next_time', 'remaining_time')",0.01,None,42,12.0,36.8151,,2.9033,33.8861
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,0.5,2025,11.0,37.7766,,2.24,32.4638
CNN,RLW,"('next_time', 'remaining_time')",0.01,None,2025,9.0,38.6777,,3.1499,32.4659
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.9,42,42.0,30.0153,,1.8471,28.3345
CNN,GLS,"('next_time', 'remaining_time')",0.001,None,42,52.0,29.5835,,1.7865,27.8557
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,3.0,2025,4.0,34.0377,,2.1573,28.7745
CNN,IMTL,"('next_time', 'remaining_time')",0.0001,None,2025,63.0,31.5018,,1.8861,26.0999
CNN,GradDrop,"('next_time', 'remaining_time')",0.0001,None,42,42.0,30.0001,,1.8835,28.0879
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,15.0,123,72.0,29.4092,,2.042,26.1568
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.7,42,92.0,27.7801,,1.7514,26.4973
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,5.0,123,11.0,36.447,,3.0594,32.822
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,15.0,42,42.0,29.9283,,1.8828,28.0233
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,20.0,2025,69.0,29.0169,,2.0899,23.8297
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,20.0,42,99.0,26.2489,,1.8893,24.7668
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,1.0,42,12.0,36.8151,,2.9033,33.8861
CNN,EW,"('next_time', 'remaining_time')",0.01,None,2025,9.0,34.2971,,2.1586,29.1035
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.001,None,2025,37.0,30.7283,,2.0597,24.7931
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.0,123,20.0,29.5594,,1.9991,26.2681
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,20.0,42,12.0,36.8151,,2.9033,33.8861
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,1.0,42,88.0,27.7622,,1.7826,26.4962
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,10.0,123,11.0,31.793,,2.0612,29.038
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,10.0,2025,16.0,33.6892,,2.1492,28.2429
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,7.0,123,85.0,29.1077,,2.0382,25.7652
CNN,RLW,"('next_time', 'remaining_time')",0.0001,None,123,85.0,29.3276,,2.0452,25.9882
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.1,123,11.0,31.3429,,2.0422,28.3412
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.5,42,12.0,36.8151,,2.9033,33.8861
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,10.0,123,42.0,27.7322,,2.026,24.3937
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,1.0,123,6.0,31.6601,,2.053,28.8046
CNN,RLW,"('next_time', 'remaining_time')",0.0001,None,2025,73.0,31.5025,,2.1344,25.8552
CNN,UW,"('next_time', 'remaining_time')",0.001,None,42,30.0,29.4434,,1.8688,27.7024
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.3,42,12.0,36.8151,,2.9033,33.8861
CNN,UW_O,"('next_time', 'remaining_time')",0.001,None,42,66.0,28.4186,,1.7937,27.1469
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,7.0,2025,71.0,31.3482,,2.1316,25.6469
CNN,GLS,"('next_time', 'remaining_time')",0.0001,None,123,83.0,29.5609,,1.9905,26.5384
CNN,GradDrop,"('next_time', 'remaining_time')",0.0001,None,2025,108.0,30.5767,,2.1268,25.0248
CNN,GLS,"('next_time', 'remaining_time')",0.0001,None,42,97.0,29.4117,,1.8407,27.6349
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,1.5,123,1.0,35.6895,,2.3059,32.7976
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.3,42,50.0,29.7855,,1.8539,27.9119
CNN,PCGrad,"('next_time', 'remaining_time')",0.01,None,42,12.0,36.8151,,2.9033,33.8861
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.0,42,43.0,29.6356,,1.8549,27.9368
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,5.0,42,12.0,32.2042,,1.9057,30.2917
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,7.0,2025,1.0,37.8391,,2.2595,32.3324
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,15.0,2025,113.0,30.5553,,2.1279,24.9701
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.3,42,92.0,26.8598,,1.8055,25.3475
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,7.0,42,12.0,32.1903,,1.9048,30.2885
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,15.0,2025,1.0,37.9151,,2.2593,32.3949
CNN,UW_O,"('next_time', 'remaining_time')",0.001,None,2025,48.0,31.2988,,2.0364,25.8741
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.0001,None,2025,70.0,31.388,,2.1408,25.806
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,15.0,42,12.0,36.8151,,2.9033,33.8861
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.001,None,123,9.0,30.4395,,2.0494,27.3301
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,2.0,42,67.0,27.7793,,1.8742,26.2268
CNN,IMTL,"('next_time', 'remaining_time')",0.01,None,42,8.0,31.8326,,1.8911,29.94
CNN,GLS,"('next_time', 'remaining_time')",0.01,None,2025,9.0,34.0099,,2.1513,28.8155
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,2.0,2025,83.0,31.0363,,2.1316,25.5565
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.7,2025,88.0,31.0268,,1.8578,25.6829
CNN,IMTL,"('next_time', 'remaining_time')",0.01,None,123,19.0,31.3895,,2.0391,28.3402
CNN,GradDrop,"('next_time', 'remaining_time')",0.01,None,123,20.0,31.3996,,2.046,28.3611
CNN,PCGrad,"('next_time', 'remaining_time')",0.0001,None,42,42.0,29.9247,,1.8755,28.1273
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.5,123,1.0,33.5548,,2.1108,30.9491
CNN,PCGrad,"('next_time', 'remaining_time')",0.001,None,42,85.0,26.5312,,1.8106,25.2961
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,3.0,123,11.0,36.447,,3.0594,32.822
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,5.0,42,42.0,29.9457,,1.8824,28.0795
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.1,123,70.0,29.3311,,2.0231,26.2126
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.7,42,12.0,36.8151,,2.9033,33.8861
CNN,EW,"('next_time',)",0.0001,None,42,39.0,1.8888,,1.7857,
CNN,EW,"('next_time',)",0.001,None,123,11.0,1.9399,,2.0074,
CNN,EW,"('next_time',)",0.0001,None,123,44.0,1.8783,,1.9368,
CNN,EW,"('next_time',)",0.01,None,42,4.0,1.9823,,1.8838,
CNN,EW,"('next_time',)",0.001,None,2025,5.0,2.1082,,2.0816,
CNN,EW,"('next_time',)",0.0001,None,2025,49.0,1.9863,,1.9719,
CNN,EW,"('next_time',)",0.001,None,42,23.0,1.8939,,1.7788,
CNN,EW,"('next_time',)",0.01,None,2025,11.0,2.1617,,2.1339,
CNN,EW,"('next_time',)",0.01,None,123,16.0,2.0979,,2.0391,
CNN,EW,"('remaining_time',)",0.01,None,2025,9.0,35.4928,,,32.4659
CNN,EW,"('remaining_time',)",0.01,None,123,11.0,33.3198,,,32.822
CNN,EW,"('remaining_time',)",0.0001,None,123,50.0,27.7329,,,26.2985
CNN,EW,"('remaining_time',)",0.01,None,42,5.0,33.8017,,,33.8861
CNN,EW,"('remaining_time',)",0.0001,None,2025,113.0,28.5042,,,25.1294
CNN,EW,"('remaining_time',)",0.001,None,2025,94.0,25.9318,,,22.8457
CNN,EW,"('remaining_time',)",0.001,None,42,55.0,25.0116,,,25.6579
CNN,EW,"('remaining_time',)",0.001,None,123,85.0,24.6933,,,23.3309
CNN,EW,"('remaining_time',)",0.0001,None,42,50.0,27.6633,,,27.8075
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.01,None,2025,,,,,
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.01,None,123,,,,,
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.01,None,42,,,,,
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,123,107.0,28.6201,0.5531,1.951,24.0689
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,2025,104.0,22.8414,0.5777,1.2621,17.9301
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,2025,81.0,23.2213,0.601,1.1796,18.0694
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,123,95.0,22.4192,0.58,1.2639,18.8427
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,2025,93.0,22.7925,0.5913,1.1432,18.1031
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,2025,48.0,34.1589,0.5359,1.7008,27.7108
LSTM,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,62.0,27.2916,0.5579,1.5339,23.3596
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,129.0,26.1404,0.6033,1.4128,20.6943
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,196.0,28.7067,0.5448,1.7411,22.4702
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,2025,79.0,23.4495,0.5924,1.1215,18.1626
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,42,6.0,30.587,0.5734,1.6075,28.0226
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,54.0,27.1912,0.6191,1.5414,24.8278
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,104.0,31.6608,0.6049,1.7909,25.2211
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,24.0,29.1224,0.608,1.6228,27.0456
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,2025,175.0,29.5093,0.6086,1.6461,23.1515
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,91.0,28.2256,0.5518,1.4968,22.1622
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,123,73.0,22.9167,0.5937,1.2623,19.1849
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,109.0,22.8965,0.5845,1.1419,17.4425
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,42,25.0,27.366,0.5517,1.4971,24.9183
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,78.0,25.6012,0.521,1.4175,23.3147
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,78.0,26.4926,0.59,1.6335,23.9922
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,123,60.0,24.9574,0.6093,1.3805,21.6905
