Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,2025,28.0,18.8535,0.692,8.1966,9.5941
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,44.0,13.0246,0.782,5.3329,6.7342
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,2025,27.0,16.5091,0.7283,7.3218,7.6481
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,123,6.0,22.0089,0.6776,11.325,9.4098
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,34.0,13.017,0.7902,5.3324,6.7459
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,123,40.0,12.4745,0.7809,5.5104,6.8375
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,42,21.0,14.2575,0.7564,6.1277,7.6401
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,129.0,12.8171,0.7656,5.546,7.0472
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,104.0,13.0197,0.7585,5.5852,7.1457
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,42,37.0,15.0482,0.7379,6.973,7.6478
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,42,129.0,12.8556,0.7624,5.5597,7.0612
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,42,125.0,12.7458,0.7764,5.5173,6.9923
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,111.0,12.8224,0.775,5.6444,6.9508
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,48.0,12.4653,0.7788,5.499,6.8632
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,123,111.0,12.7587,0.7791,5.6405,6.9199
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,111.0,12.8374,0.7749,5.5337,7.026
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,111.0,12.7854,0.7797,5.6716,6.9368
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,17.0,14.6923,0.7339,6.3376,7.9804
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,2025,39.0,15.0841,0.7557,6.1434,7.5522
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,134.0,13.6227,0.7702,5.5171,6.8319
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,118.0,12.946,0.7618,5.6892,7.0129
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,23.0,12.8557,0.7731,5.5501,7.0433
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,42,37.0,12.6461,0.7726,5.4123,6.9694
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,42,8.0,17.8625,0.5118,8.0635,9.0815
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,42,167.0,12.6943,0.7726,5.4934,6.988
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,2025,35.0,13.4985,0.7741,5.4963,6.9234
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,23.0,15.3406,0.7491,6.3331,7.5917
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,2025,124.0,13.6744,0.7712,5.5213,6.8996
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,1.0,22.24,0.4506,11.0052,10.4183
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,42,17.0,13.0854,0.7579,5.5765,7.1554
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,111.0,12.9186,0.7649,5.6546,6.9796
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,2025,98.0,13.6041,0.7782,5.5278,6.8855
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,40.0,12.4322,0.786,5.466,6.9024
