Model,MTL,Tasks,Learning Rate,MTL HPO,NEXT_ACTIVITY_mean,NEXT_ACTIVITY_std,NEXT_TIME_mean,NEXT_TIME_std,REMAINING_TIME_mean,REMAINING_TIME_std,Best Epoch_mean
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5153333333333333,0.001700980109623111,1.5645,0.0634798393192673,12.063533333333332,0.2589306921423831,191.66666666666666
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,0.5272,0.0033600595232822503,1.5549666666666668,0.06426393493502665,12.025300000000001,0.31401880516937153,156.33333333333334
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5158,0.002137755832643231,1.5712666666666666,0.06382823304254433,12.0804,0.34192794562597545,125.33333333333333
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5126,0.0017999999999999405,1.5697666666666665,0.061996155794801645,12.120266666666666,0.18124685744402155,160.0
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5231666666666667,0.005980245256955081,1.5625666666666664,0.06481453026392563,12.068366666666668,0.3353855144953843,162.66666666666666
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5375666666666666,0.00511598801145328,1.5513333333333332,0.06574042389073356,11.9904,0.2763048859502858,111.66666666666667
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.4566666666666667,0.003971565602295053,1.5828999999999998,0.06633558622639892,12.2889,0.29306306488535844,58.666666666666664
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,0.5075,0.008809653795694771,1.5662333333333336,0.07107435074155333,12.262,0.3063979928132697,119.0
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5168,0.011554652742510274,1.5611,0.06267639108946856,12.1038,0.26303359101073065,148.33333333333334
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5365666666666667,0.009667126425848233,1.5500333333333334,0.06772535222007606,12.005433333333334,0.3207311387023934,126.0
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5372666666666667,0.008000833289935083,1.5515666666666668,0.06162485970234192,12.065633333333333,0.30901458433758966,155.0
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.5026,0.037644123047296474,1.5692000000000002,0.0791221208006963,12.101466666666667,0.4424372987591959,104.66666666666667
CNN,UW_SO,"('next_activity', 'next_time')",0.0001,15.0,0.5339,0.007495331880577403,1.516,0.0031112698372207804,,,85.5
CNN,RLW,"('next_activity', 'next_time')",0.0001,None,0.53125,0.014354267658086905,1.51675,0.003181980515339506,,,100.5
CNN,CAGrad,"('next_activity', 'next_time')",0.0001,0.5,0.5385500000000001,0.008131727983645226,1.5101499999999999,0.0034648232278140937,,,98.5
CNN,EW,"('next_activity', 'next_time')",0.0001,None,0.5293000000000001,0.007778174593051991,1.51585,0.0009192388155424891,,,72.0
CNN,GradDrop,"('next_activity', 'next_time')",0.0001,None,0.5339,0.007636753236814775,1.5171999999999999,0.0035355339059327407,,,92.5
CNN,DWA,"('next_activity', 'next_time')",0.0001,None,0.53555,0.012091525958289927,1.51765,0.0010606601717798615,,,91.0
CNN,UW_O,"('next_activity', 'next_time')",0.0001,None,0.53215,0.013930003589375023,1.51985,7.071067811856847e-05,,,65.5
CNN,Nash_MTL,"('next_activity', 'next_time')",0.0001,None,0.5330999999999999,0.009475230867899675,1.5205,0.0008485281374237635,,,76.5
CNN,GradNorm,"('next_activity', 'next_time')",0.0001,0.5,0.53375,0.000636396103067862,1.5156,0.00509116882454321,,,136.0
CNN,PCGrad,"('next_activity', 'next_time')",0.0001,None,0.532,0.00735391052434007,1.5123000000000002,0.0016970562748477628,,,93.5
CNN,GLS,"('next_activity', 'next_time')",0.0001,None,0.5347,0.007778174593051991,1.51615,0.0038890872965259755,,,95.5
CNN,UW,"('next_activity', 'next_time')",0.0001,None,0.5286,0.0046669047558312885,1.51905,0.002899137802864761,,,91.5
CNN,IMTL,"('next_activity', 'next_time')",0.0001,None,0.5307,0.004949747468305798,1.51065,0.0016263455967290372,,,93.0
CNN,EW,"('next_activity',)",0.001,None,0.46093333333333336,0.006803920438492296,,,,,27.0
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,7.0,,,2.5048,0.012869343417595318,15.74165,0.18080720394940086,6.5
CNN,RLW,"('next_time', 'remaining_time')",0.0001,None,,,2.4960500000000003,0.010677312395916948,15.7419,0.15315932880500596,10.0
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.1,,,2.51175,0.008555992052357225,15.73915,0.1726047652876359,7.5
CNN,EW,"('next_time', 'remaining_time')",0.0001,None,,,2.5039499999999997,0.014919953083036393,15.751000000000001,0.19035314549541898,9.0
CNN,GradDrop,"('next_time', 'remaining_time')",0.0001,None,,,2.51355,0.014637110370561335,15.7472,0.17776664479029824,3.5
CNN,DWA,"('next_time', 'remaining_time')",0.0001,None,,,2.50215,0.002474873734152801,15.75695,0.17939299038702666,5.0
CNN,UW_O,"('next_time', 'remaining_time')",0.0001,None,,,1.53755,0.00841457069612001,12.1793,0.22118300115515158,66.5
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.0001,None,,,1.5381,0.007353910524340148,12.17475,0.22719340879523828,36.5
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,1.5,,,2.49395,0.015909902576697294,15.757,0.17776664479029824,7.5
CNN,PCGrad,"('next_time', 'remaining_time')",0.0001,None,,,2.50515,0.013222896808188396,15.7609,0.18625192616453526,5.5
CNN,GLS,"('next_time', 'remaining_time')",0.0001,None,,,2.5029000000000003,0.014424978336205393,15.7507,0.17889801564019658,5.5
CNN,UW,"('next_time', 'remaining_time')",0.0001,None,,,2.5151000000000003,0.00608111831820411,15.75615,0.19919198026025095,8.5
CNN,IMTL,"('next_time', 'remaining_time')",0.0001,None,,,,,,,
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,1.0,0.524,0.004808326112068583,,,11.80425,0.04193143212436252,168.0
CNN,RLW,"('next_activity', 'remaining_time')",0.0001,None,0.45389999999999997,0.003394112549695388,,,13.917349999999999,2.2671964725184286,92.0
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.7,0.5307,0.002687005768508781,,,11.861799999999999,0.09842926394116851,189.5
CNN,EW,"('next_activity', 'remaining_time')",0.0001,None,0.48205000000000003,0.04179001076812499,,,13.7288,2.5346949678412978,102.5
CNN,GradDrop,"('next_activity', 'remaining_time')",0.0001,None,0.5071,0.004808326112068465,,,11.9465,0.030688434303495608,163.5
CNN,DWA,"('next_activity', 'remaining_time')",0.0001,None,0.51305,0.00530330085889915,,,11.92045,0.031183409050326922,164.5
CNN,UW_O,"('next_activity', 'remaining_time')",0.0001,None,0.53685,0.014495689014324315,,,11.79585,0.2088086324843882,101.5
CNN,Nash_MTL,"('next_activity', 'remaining_time')",0.0001,None,0.4872,0.047658997051973316,,,11.92575,0.5142787619569763,77.5
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,2.0,0.53175,0.004454772721475269,,,12.087299999999999,0.14905810947412537,116.0
CNN,PCGrad,"('next_activity', 'remaining_time')",0.0001,None,0.5222,0.004666904755831171,,,11.81545,0.15011876964590337,179.0
CNN,GLS,"('next_activity', 'remaining_time')",0.0001,None,0.5325,0.008768124086713167,,,11.868549999999999,0.2571747363175477,91.0
CNN,UW,"('next_activity', 'remaining_time')",0.0001,None,0.4739,0.0683065150626205,,,13.81345,2.477914293312019,74.5
CNN,IMTL,"('next_activity', 'remaining_time')",0.0001,None,0.52335,0.010818733752154202,,,11.7957,0.2515885927461726,97.5
CNN,EW,"('remaining_time',)",0.0001,None,,,,,15.922366666666667,0.3285324692223499,4.0
CNN,EW,"('next_time',)",0.0001,None,,,2.2312333333333334,0.6089770959020818,,,44.0
Transformer,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.6733333333333333,0.011529238193971612,1.236,0.035124492878901535,6.500333333333334,0.21115033349093582,51.666666666666664
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,0.6898333333333334,0.007247298347200365,1.3839666666666666,0.2170913248688978,6.219966666666667,0.2897196115787352,47.666666666666664
Transformer,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.6766666666666667,0.00956260076199635,1.2502333333333333,0.0369141346008995,6.192066666666666,0.44837167989663806,54.333333333333336
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.6611666666666667,0.005524792605458899,1.2856333333333334,0.0772739499012011,6.2374,0.334624027828248,43.0
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.6706666666666666,0.013234928535256,1.3542666666666665,0.12494488118099657,6.280799999999999,0.20942924819613892,47.333333333333336
Transformer,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.6819333333333333,0.0054793551932078655,1.2912333333333332,0.0482582980774637,6.473633333333333,0.16417400322016082,38.0
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,0.6965666666666667,0.004997332621842669,1.2916,0.0763550260297251,7.0831333333333335,0.32238711719504715,39.0
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.6812333333333332,0.011491010979601942,1.3163666666666665,0.12472547187055799,6.245333333333334,0.3587748783475976,55.333333333333336
Transformer,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.7129,0.0058506409905240515,1.2557,0.07204776193609347,7.572166666666667,0.3370129127100817,39.0
Transformer,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.6963666666666667,0.013266624790553678,1.3006,0.08538928504209399,6.735333333333333,0.300282439268988,45.333333333333336
Transformer,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.7081666666666667,0.010773269389249185,1.3327,0.1061289781350975,7.3176,0.16831425964546237,39.666666666666664
Transformer,EW,"('next_activity',)",0.001,None,0.5941,0.04979648581978454,,,,,31.666666666666668
Transformer,EW,"('remaining_time',)",0.0001,None,,,,,6.7685666666666675,0.5979800358986355,29.333333333333332
Transformer,EW,"('next_time',)",0.0001,None,,,1.2332999999999998,0.08430444828121456,,,21.0
